"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","degree.layout","Eccentricity","IsSingleNode","kmeans","MCODE_Cluster","MCODE_Node_Status","MCODE_Score","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Ortholog","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","X_Code"
"2.116618075801749","0.03963322382048745","0.4724517906336088","0.3209941829719725","62","62","5","false","","Cluster 2","Clustered","17.905263157894737","Gpdh1","29.080645161290324","0","62","Human","0","0.985865593977193","false","0","Gpdh1","57686","0.11397849462365592","Female"
"4.131195335276968","0.0","0.24206069160197602","1.0","2",,"6","false","Cluster 5","","Unclustered","2.0","AdamTS-A","5.5","0","2","Human","0","0.9603646160091522","false","0","AdamTS-A","0","0.6111111111111112","Male"
"2.5918367346938775","4.190811992861634E-4","0.3858267716535433","0.8319238900634249","44","44","5","false","","Cluster 1","Clustered","29.67914438502674","CG14715","44.20454545454545","0","44","Human","0","0.9798501679152675","false","0","CG14715","2034","0.3508297258297258",""
"3.163265306122449","2.4293103931574084E-5","0.3161290322580645","0.0","3",,"6","false","Cluster 5","","Unclustered","0.5","c12.1","23.333333333333332","0","3","Human","0","0.9726168948592094","false","0","c12.1","50","0.43790849673202614",""
"2.247813411078717","0.023343265299300822","0.4448767833981842","0.632996632996633","55","55","5","false","","Cluster 1","Clustered","29.00900900900901","AnxB10","41.78181818181818","0","55","Human","0","0.9842048935306491","false","0","AnxB10","26400","0.18983471074380165",""
"2.7142857142857144","0.007087436337703954","0.3684210526315789","0.13333333333333333","6",,"5","false","","","Unclustered","1.2","Seipin","34.0","0","6","Human","0","0.9783001808318265","false","0","Seipin","6098","0.22444444444444445",""
"2.717201166180758","3.13753260962189E-5","0.3680257510729614","0.9556650246305419","29","29","6","false","","Cluster 1","Clustered","25.0","EndoGI","47.86206896551724","0","29",,"0","0.9782632763774588","false","0","EndoGI","212","0.41984271022383546",""
"2.43731778425656","0.0028543550932902343","0.4102870813397129","0.5858843537414966","49","49","5","false","","Cluster 2","Clustered","19.375","MRP","41.97959183673469","0","49","Human","0","0.9818061039967524","false","0","MRP","10550","0.254421768707483",""
"2.376093294460641","0.0044601687000815175","0.4208588957055215","0.7197039777983348","47","47","5","false","","Cluster 1","Clustered","29.394957983193276","Uch","43.361702127659576","0","47","Human","0","0.9825810975384729","false","0","Uch","11220","0.23566142460684553",""
"2.4693877551020407","0.019547004587360996","0.40495867768595045","0.16842105263157894","20",,"4","false","","","Unclustered","3.2222222222222223","Rab11","30.05","0","20","Human","0","0.9814001549987083","false","0","Rab11","23312","0.17085714285714285",""
