"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","degree.layout","Eccentricity","IsSingleNode","Kmeans","MCODE_Cluster","MCODE_Node_Status","MCODE_Score","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Ortholog","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","X_Code"
"3.204","0.0","0.3121098626716604","1.0","2",,"5","false","Cluster 3","","Unclustered","2.0","CG42709","24.0","0","2",,"0","0.942","false","0","CG42709","0","0.6153846153846154",""
"2.72","0.007619421219251483","0.3676470588235294","0.5827956989247312","31","31","6","false","","Cluster 1","Clustered","11.509881422924902","Mec2","22.29032258064516","0","31","Human","0","0.9547368421052632","false","0","Mec2","5904","0.2422861150070126",""
"2.508","0.025524739985585517","0.39872408293460926","0.5144927536231884","24","24","5","false","","Cluster 1","Clustered","11.542857142857143","Chc","23.875","0","24","Human","0","0.9603157894736841","false","0","Chc","10704","0.1953551912568306",""
"3.604","0.0","0.27746947835738067","0.0","1",,"7","false","Cluster 3","","Unclustered","0.0","rogdi","27.0","0","1","Human","0","0.9314736842105263","false","0","rogdi","0","0.0",""
"2.744","0.020581536946173144","0.36443148688046645","0.08333333333333333","9",,"6","false","","","Unclustered","1.0666666666666667","ct","14.11111111111111","0","9","Human","0","0.9541052631578948","false","0","ct","6938","0.1553030303030303",""
"4.056","0.0","0.2465483234714004","0.0","1",,"7","false","Cluster 3","","Unclustered","0.0","Tsp39D","6.0","0","1","Human","0","0.9195789473684212","false","0","Tsp39D","0","0.0","Female"
"4.008","0.0","0.249500998003992","1.0","2",,"7","false","Cluster 3","Cluster 7","Clustered","2.0","CG5973","7.5","0","2","Human","0","0.9208421052631578","false","0","CG5973","0","0.5769230769230769",""
"3.432","0.0011734224841420185","0.2913752913752914","0.0","3",,"6","false","Cluster 3","","Unclustered","0.5","daw","8.666666666666666","0","3","Human","0","0.9359999999999999","false","0","daw","300","0.3484848484848485","Male"
"2.9","0.015688012251668035","0.3448275862068966","0.1111111111111111","9",,"5","false","","","Unclustered","3.0","cindr","13.88888888888889","0","9","Human","0","0.9500000000000001","false","0","cindr","5332","0.17777777777777778",""
"3.632","0.0","0.2753303964757709","0.0","1",,"6","false","Cluster 3","","Unclustered","0.0","Aplip1","18.0","0","1","Human","0","0.9307368421052632","false","0","Aplip1","0","0.0",""
"2.62","0.027047243755605313","0.38167938931297707","0.6","25","25","6","false","","Cluster 1","Clustered","11.289473684210527","Gp93","24.12","0","25","Human","0","0.9573684210526316","false","0","Gp93","13906","0.21464285714285714",""
"3.432","0.0","0.2913752913752914","0.0","1",,"6","false","Cluster 3","","Unclustered","0.0","Ror","21.0","0","1","Human","0","0.9359999999999999","false","0","Ror","0","0.0",""
"3.156","7.252657289481233E-4","0.3168567807351077","0.5","4",,"6","false","Cluster 3","","Unclustered","1.4","TfAP-2","18.75","0","4","Human","0","0.9432631578947369","false","0","TfAP-2","518","0.3605769230769231",""
"3.492","0.01632618547777121","0.286368843069874","0.13333333333333333","6",,"6","false","","","Unclustered","1.6666666666666667","ATPsynO","13.0","0","6","Human","0","0.934421052631579","false","0","ATPsynO","6786","0.33783783783783783",""
"2.96","0.0016245287001560042","0.33783783783783783","0.2857142857142857","7",,"5","false","","","Unclustered","3.0","lic","18.857142857142858","0","7","Human","0","0.9484210526315789","false","0","lic","974","0.27521008403361347",""
"2.528","0.01767739672550711","0.39556962025316456","0.5096774193548387","31","31","5","false","","Cluster 1","Clustered","10.748917748917748","Mcad","22.741935483870968","0","31","Human","0","0.9597894736842105","false","0","Mcad","10238","0.19245489338436303",""
"3.208","2.6063048060764247E-4","0.31172069825436405","0.8416666666666667","16","16","6","false","","Cluster 1","Clustered","11.428571428571427","CG2070","22.75","0","16","Human","0","0.9418947368421053","false","0","CG2070","268","0.4375",""
"2.956","0.019704070995261877","0.3382949932341001","0.2","16",,"5","false","","","Unclustered","1.153846153846154","abd-A","9.9375","0","16","Human","0","0.9485263157894736","false","0","abd-A","7280","0.13166666666666665",""
"3.476","3.6038410940962627E-4","0.28768699654775604","0.8947368421052632","19","19","6","false","","Cluster 1","Clustered","13.099415204678362","Fer2LCH","19.210526315789473","0","19","Human","0","0.9348421052631579","false","0","Fer2LCH","588","0.533625730994152",""
"2.708","0.016697327419693177","0.3692762186115214","0.4264705882352941","17","17","5","false","","Cluster 1","Clustered","9.0","Past1","23.0","0","17","Human","0","0.9550526315789474","false","0","Past1","7718","0.22655794991263833",""
"3.44","0.0","0.29069767441860467","1.0","4","4","6","false","Cluster 3","Cluster 6","Clustered","4.0","VhaSFD","14.25","0","4","Human","0","0.9357894736842106","false","0","VhaSFD","0","0.4596774193548387",""
"3.228","0.02651541145099217","0.3097893432465923","0.5735294117647058","17","17","6","false","","Cluster 1","Clustered","11.868131868131869","Ald1","16.823529411764707","0","17","Human","0","0.9413684210526315","false","0","Ald1","11024","0.3618925831202046",""
"3.364","0.024108055809237004","0.2972651605231867","0.0","5",,"6","false","","","Unclustered","0.3333333333333333","Ubi-p63E","6.4","0","5","Human","0","0.9377894736842106","false","0","Ubi-p63E","8474","0.216",""
"2.816","0.006655989696103154","0.3551136363636364","0.1111111111111111","10","10","5","false","","Cluster 3","Clustered","3.0","Hsc70-3","13.9","0","10","Human","0","0.9522105263157894","false","0","Hsc70-3","3000","0.1763157894736842",""
"3.564","0.0","0.28058361391694725","0.0","1",,"6","false","Cluster 3","","Unclustered","0.0","Ptp52F","20.0","0","1",,"0","0.9325263157894736","false","0","Ptp52F","0","0.0",""
"2.696","0.02021715650981654","0.37091988130563797","0.14545454545454545","11","11","5","false","","Cluster 2","Clustered","2.7","Fmr1","14.727272727272727","0","11","Human","0","0.9553684210526316","false","0","Fmr1","6540","0.14363636363636365",""
"3.42","7.047956623099297E-4","0.29239766081871343","0.0","2",,"6","false","Cluster 3","","Unclustered","0.6666666666666666","fwe","13.0","0","2","Human","0","0.9363157894736842","false","0","fwe","200","0.5",""
"3.908","0.0","0.25588536335721596","0.0","1",,"6","false","Cluster 3","","Unclustered","0.0","svr","10.0","0","1","Human","0","0.9234736842105263","false","0","svr","0","0.0",""
"2.556","0.0633157426213495","0.39123630672926446","0.2923076923076923","26","26","5","false","Cluster 3","Cluster 5","Seed","8.307692307692308","Vha68-2","18.307692307692307","0","26","Human","0","0.9590526315789475","false","0","Vha68-2","28802","0.15716180371352786",""
"2.472","0.022319270693795988","0.4045307443365696","0.22380952380952382","21","21","5","false","","Cluster 3","Clustered","3.106060606060606","egr","16.142857142857142","0","21","Human","0","0.9612631578947368","false","0","egr","11416","0.12635920509936258",""
"3.052","0.0036826090682869433","0.327653997378768","0.6476190476190476","21","21","5","false","","Cluster 1","Clustered","11.81045751633987","CG3164","21.38095238095238","0","21","Human","0","0.9460000000000001","false","0","CG3164","2142","0.34485407066052226",""
"2.896","0.014078774917523367","0.3453038674033149","0.2867647058823529","17","17","5","false","Cluster 3","Cluster 5","Clustered","6.533333333333333","Pdk1","16.41176470588235","0","17","Human","0","0.9501052631578947","false","0","Pdk1","6164","0.20294117647058824",""
"3.376","6.875371674991209E-4","0.2962085308056872","0.0","3",,"5","false","Cluster 3","","Unclustered","0.5","Keap1","10.333333333333334","0","3","Human","0","0.9374736842105263","false","0","Keap1","324","0.37333333333333335",""
"2.408","0.046164742734659155","0.4152823920265781","0.18803418803418803","27","27","5","false","Cluster 3","Cluster 2","Clustered","2.8205128205128203","bsk","14.11111111111111","0","27","Human","0","0.9629473684210526","false","0","bsk","19468","0.1012523314681588",""
"3.064","0.0011031346321724905","0.3263707571801567","0.7684210526315789","20","20","6","false","Cluster 3","Cluster 1","Clustered","11.152631578947368","ZnT63C","23.4","0","20","Human","0","0.9456842105263158","false","0","ZnT63C","1096","0.3836065573770492",""
"4.488","0.0","0.2228163992869875","0.0","1",,"7","false","Cluster 3","","Unclustered","0.0","Tsp29Fb","6.0","0","1","Human","0","0.9082105263157895","false","0","Tsp29Fb","0","0.0",""
"3.792","0.0","0.26371308016877637","0.0","1",,"6","false","Cluster 3","","Unclustered","0.0","sfl","11.0","0","1","Human","0","0.9265263157894736","false","0","sfl","0","0.0","Female"
"2.684","0.024221394551295575","0.37257824143070045","0.5133333333333333","25","25","6","false","","Cluster 1","Clustered","11.948529411764705","porin","22.28","0","25","Human","0","0.9556842105263158","false","0","porin","10958","0.2292783505154639",""
"2.436","0.09743486559498797","0.41050903119868637","0.09047619047619047","21",,"5","false","","Cluster 8","Clustered","1.75","wg","12.285714285714286","0","21","Human","0","0.9622105263157895","false","0","wg","27276","0.09022556390977443",""
"3.216","0.01694758628404905","0.31094527363184077","0.0","7",,"6","false","","","Unclustered","0.25","stau","7.571428571428571","0","7","Human","0","0.9416842105263158","false","0","stau","5182","0.15282392026578073",""
"2.44","0.05881709650583673","0.4098360655737705","0.18769230769230769","26","26","6","false","","Cluster 3","Clustered","3.3626373626373627","Ras85D","14.076923076923077","0","26","Human","0","0.9621052631578948","false","0","Ras85D","21450","0.10099612617598229",""
"3.116","0.012147097629903873","0.3209242618741977","0.3111111111111111","10","10","5","false","","Cluster 6","Clustered","3.7333333333333334","nwk","9.8","0","10","Human","0","0.9443157894736842","false","0","nwk","4130","0.17962962962962964","Male"
"2.848","0.02184699227489866","0.351123595505618","0.2564102564102564","13","13","6","false","","Cluster 6","Clustered","3.4285714285714284","Syx7","13.923076923076923","0","13","Human","0","0.9513684210526316","false","0","Syx7","8602","0.16289592760180996",""
"3.296","0.005727138618431345","0.3033980582524272","0.06666666666666667","6",,"5","false","","Cluster 8","Clustered","2.0","Atg8a","6.333333333333333","0","6","Human","0","0.9395789473684211","false","0","Atg8a","1342","0.1827956989247312",""
"3.592","1.0704652528098917E-4","0.27839643652561247","0.6666666666666666","3",,"6","false","Cluster 3","","Unclustered","1.6666666666666667","fd59A","13.666666666666666","0","3","Human","0","0.9317894736842106","false","0","fd59A","74","0.4880952380952381",""
"3.18","5.47745245596456E-4","0.31446540880503143","0.6666666666666666","4",,"5","false","Cluster 3","","Unclustered","3.0","mid","16.25","0","4","Human","0","0.9426315789473684","false","0","mid","472","0.3869047619047619",""
"3.868","0.0","0.25853154084798347","0.0","1",,"6","false","Cluster 3","","Unclustered","0.0","Tina-1","10.0","0","1","Human","0","0.9245263157894736","false","0","Tina-1","0","0.0",""
"2.924","0.0012645333033216826","0.34199726402188785","0.7229437229437229","22","22","6","false","","Cluster 1","Clustered","11.221052631578948","Sec61alpha","23.90909090909091","0","22","Human","0","0.9493684210526316","false","0","Sec61alpha","1436","0.3516042780748663",""
"3.464","4.990960458143838E-4","0.28868360277136257","0.8631578947368421","20","20","6","false","","Cluster 1","Clustered","13.099415204678362","Adh","19.05","0","20","Human","0","0.9351578947368422","false","0","Adh","732","0.5013157894736842",""
"2.808","0.021013194795934904","0.3561253561253562","0.21568627450980393","18",,"5","false","","Cluster 8","Clustered","1.794871794871795","Ubx","11.666666666666666","0","18","Human","0","0.952421052631579","false","0","Ubx","8936","0.13194444444444445","Both"
"2.676","0.022681683280292034","0.37369207772795215","0.19047619047619047","15","15","6","false","","Cluster 3","Clustered","3.4285714285714284","Raf","16.8","0","15","Human","0","0.9558947368421052","false","0","Raf","8880","0.16533333333333333","Female"
"3.112","0.006960958588431775","0.3213367609254499","0.42424242424242425","12","12","6","false","Cluster 3","Cluster 6","Clustered","3.75","Vha26","9.833333333333334","0","12","Human","0","0.9444210526315789","false","0","Vha26","3222","0.1875",""
"3.332","0.010358127229434478","0.3001200480192077","0.3333333333333333","9","9","6","false","","Cluster 6","Clustered","4.0","Hmgs","10.555555555555555","0","9","Human","0","0.9386315789473684","false","0","Hmgs","4140","0.2199074074074074",""
"3.016","0.03845880895488976","0.33156498673740054","0.70995670995671","22","22","6","false","","Cluster 1","Clustered","13.099415204678362","apolpp","18.272727272727273","0","22","Human","0","0.9469473684210526","false","0","apolpp","10674","0.3246753246753247",""
"2.54","0.03353082175843204","0.39370078740157477","0.1774891774891775","22",,"5","false","","Cluster 8","Clustered","1.7142857142857142","Egfr","14.727272727272727","0","22","Human","0","0.9594736842105264","false","0","Egfr","13142","0.11416490486257928","Female"
"3.016","0.0019069476385259578","0.33156498673740054","0.3333333333333333","4",,"6","false","Cluster 3","","Unclustered","1.2","Pcyt1","18.0","0","4","Human","0","0.9469473684210526","false","0","Pcyt1","888","0.3050847457627119","Male"
"3.228","0.0016239918793508894","0.3097893432465923","0.16666666666666666","4",,"6","false","Cluster 3","","Unclustered","2.0","Caper","13.25","0","4","Human","0","0.9413684210526315","false","0","Caper","784","0.3355263157894737",""
"3.06","0.02557258207407292","0.32679738562091504","0.0","6",,"6","false","","","Unclustered","0.2857142857142857","egl","8.333333333333334","0","6","Human","0","0.9457894736842105","false","0","egl","5366","0.17054263565891473","Male"
"5.348","0.0","0.1869857890800299","0.0","1",,"8","false","Cluster 3","","Unclustered","0.0","Ubc10","2.0","0","1","Human","0","0.8855789473684211","false","0","Ubc10","0","0.0",""
"2.636","0.03574475308290519","0.3793626707132018","0.175","16","16","6","false","Cluster 3","Cluster 3","Clustered","3.0476190476190474","ninaE","13.6875","0","16","Human","0","0.9569473684210525","false","0","ninaE","14126","0.1261682242990654","Male"
"2.868","0.041307406726032454","0.3486750348675035","0.044444444444444446","10",,"5","false","","","Unclustered","1.2","Hsc70-5","9.4","0","10","Human","0","0.9508421052631578","false","0","Hsc70-5","11914","0.12941176470588237",""
"2.924","0.003311525300059835","0.34199726402188785","0.4","6","6","5","false","Cluster 3","Cluster 2","Clustered","2.7","Opa1","14.0","0","6","Human","0","0.9493684210526316","false","0","Opa1","1164","0.22311827956989247",""
"3.996","0.0","0.2502502502502503","1.0","2",,"6","false","Cluster 3","","Unclustered","2.0","inaF-B","5.5","0","2",,"0","0.9211578947368421","false","0","inaF-B","0","0.7857142857142857",""
"3.232","0.020745706851495124","0.3094059405940594","0.5294117647058824","17","17","6","false","","Cluster 1","Clustered","12.0","Pglym78","16.058823529411764","0","17","Human","0","0.9412631578947369","false","0","Pglym78","8318","0.34782608695652173","Female"
"3.464","4.990960458143838E-4","0.28868360277136257","0.8631578947368421","20","20","6","false","","Cluster 1","Clustered","13.099415204678362","Yp3","19.05","0","20","Human","0","0.9351578947368422","false","0","Yp3","732","0.5013157894736842",""
"2.808","0.00867565649764475","0.3561253561253562","0.5471014492753623","24","24","5","false","","Cluster 1","Clustered","10.823529411764707","fax","22.291666666666668","0","24","Human","0","0.952421052631579","false","0","fax","5258","0.26857429718875503",""
"3.068","0.0015361930006632652","0.3259452411994785","0.1","5",,"6","false","Cluster 3","","Unclustered","2.0","hbs","16.0","0","5","Human","0","0.9455789473684211","false","0","hbs","796","0.25666666666666665",""
"3.376","0.0","0.2962085308056872","1.0","2",,"6","false","Cluster 3","","Unclustered","2.0","PVRAP","19.0","0","2","Human","0","0.9374736842105263","false","0","PVRAP","0","0.6333333333333333",""
"3.672","0.0","0.27233115468409586","0.0","1",,"7","false","Cluster 3","","Unclustered","0.0","CG9775","15.0","0","1",,"0","0.9296842105263159","false","0","CG9775","0","0.0",""
"4.036","0.0","0.24777006937561946","0.0","1",,"6","false","Cluster 3","","Unclustered","0.0","SLC5A11","10.0","0","1","Human","0","0.9201052631578946","false","0","SLC5A11","0","0.0",""
"3.64","0.0","0.2747252747252747","1.0","2",,"7","false","Cluster 3","","Unclustered","2.0","comm","13.5","0","2",,"0","0.9305263157894736","false","0","comm","0","0.675",""
"3.432","0.0010804308419488842","0.2913752913752914","0.3333333333333333","3",,"6","false","Cluster 3","Cluster 8","Clustered","2.0","atl","10.333333333333334","0","3","Human","0","0.9359999999999999","false","0","atl","338","0.35714285714285715",""
"2.608","0.03088143781958669","0.3834355828220859","0.452991452991453","27","27","6","false","","Cluster 1","Clustered","10.385964912280702","Rab5","21.85185185185185","0","27","Human","0","0.9576842105263159","false","0","Rab5","14832","0.20510132774283718",""
"3.64","5.356892677815839E-4","0.2747252747252747","0.0","2",,"7","false","Cluster 3","","Unclustered","0.6666666666666666","fus","8.0","0","2","Human","0","0.9305263157894736","false","0","fus","134","0.5",""
"3.448","3.6846726680973504E-4","0.2900232018561485","0.0","2",,"6","false","Cluster 3","","Unclustered","0.6666666666666666","GckIII","13.0","0","2","Human","0","0.9355789473684211","false","0","GckIII","140","0.5217391304347826",""
"3.432","0.0","0.2913752913752914","0.0","1",,"6","false","Cluster 3","","Unclustered","0.0","Cow","21.0","0","1","Human","0","0.9359999999999999","false","0","Cow","0","0.0",""
"2.54","0.05543249448305774","0.39370078740157477","0.125","16",,"4","false","","","Unclustered","1.4","Pink1","14.375","0","16","Human","0","0.9594736842105264","false","0","Pink1","20526","0.11577868852459017",""
"2.912","0.025698000773728667","0.3434065934065934","0.13333333333333333","10","10","5","false","","Cluster 2","Clustered","2.7","pnr","10.0","0","10","Human","0","0.9496842105263158","false","0","pnr","6432","0.16101694915254236",""
"2.808","0.007438557151227897","0.3561253561253562","0.5655913978494623","31","31","6","false","","Cluster 1","Clustered","11.509881422924902","Rdh1","21.967741935483872","0","31","Human","0","0.952421052631579","false","0","Rdh1","5648","0.2712066905615293",""
"2.872","0.016141426551357016","0.34818941504178275","0.2","10","10","5","false","","Cluster 2","Clustered","4.0","Bx","13.9","0","10","Human","0","0.9507368421052632","false","0","Bx","5494","0.1569767441860465",""
"3.516","1.5028207045626567E-4","0.2844141069397042","0.0","2",,"6","false","Cluster 3","","Unclustered","0.6666666666666666","Lpin","14.5","0","2","Human","0","0.9337894736842106","false","0","Lpin","70","0.5192307692307693",""
"3.704","0.0","0.26997840172786175","0.0","1",,"6","false","Cluster 3","","Unclustered","0.0","Amph","17.0","0","1","Human","0","0.9288421052631579","false","0","Amph","0","0.0",""
"3.656","2.781706077554866E-4","0.2735229759299781","0.0","2",,"6","false","Cluster 3","","Unclustered","0.6666666666666666","dve","9.5","0","2","Human","0","0.9301052631578948","false","0","dve","138","0.53125",""
"3.7","7.515288894934074E-4","0.27027027027027023","0.6","5",,"7","false","Cluster 3","","Unclustered","2.7","CG8026","8.6","0","5","Human","0","0.9289473684210525","false","0","CG8026","354","0.39090909090909093",""
"3.688","3.28952311385781E-4","0.27114967462039047","0.8970588235294118","17","17","6","false","","Cluster 1","Clustered","13.588235294117647","CG32473","18.823529411764707","0","17","Human","0","0.9292631578947368","false","0","CG32473","450","0.6722689075630253","Female"
"2.836","0.024717839832746818","0.3526093088857546","0.01818181818181818","11",,"5","false","Cluster 3","Cluster 8","Clustered","2.0","shi","9.0","0","11","Human","0","0.9516842105263158","false","0","shi","7410","0.12396694214876033",""
"2.756","0.040383943318617596","0.362844702467344","0.09090909090909091","11","11","5","false","","Cluster 6","Clustered","3.0","Nsf2","11.727272727272727","0","11","Human","0","0.9537894736842105","false","0","Nsf2","11538","0.128099173553719",""
"2.86","0.020726338872079763","0.3496503496503497","0.10256410256410256","13",,"5","false","","","Unclustered","0.5128205128205128","Rel","10.23076923076923","0","13","Human","0","0.9510526315789474","false","0","Rel","7342","0.12852969814995133",""
"3.676","4.4332681946915976E-4","0.2720348204570185","0.0","3",,"6","false","Cluster 3","","Unclustered","0.5","sr","8.333333333333334","0","3","Human","0","0.929578947368421","false","0","sr","144","0.38596491228070173","Female"
"2.8","0.008068752210707098","0.35714285714285715","0.4789473684210526","20","20","6","false","Cluster 3","Cluster 1","Clustered","9.230769230769232","Cnx99A","21.35","0","20","Human","0","0.9526315789473685","false","0","Cnx99A","4352","0.25058823529411767",""
"3.468","0.0010248398980145321","0.28835063437139563","0.8245614035087719","19","19","6","false","","Cluster 1","Clustered","14.0","CG5506","18.736842105263158","0","19",,"0","0.9350526315789472","false","0","CG5506","1544","0.4930747922437673",""
"3.896","0.0","0.2566735112936345","0.0","1",,"6","false","Cluster 3","","Unclustered","0.0","CG4238","9.0","0","1","Human","0","0.9237894736842105","false","0","CG4238","0","0.0",""
"2.776","0.012921496282756052","0.3602305475504323","0.6137566137566137","28","28","5","false","","Cluster 1","Clustered","11.509881422924902","Ost48","22.821428571428573","0","28","Human","0","0.9532631578947369","false","0","Ost48","7734","0.2653654485049834",""
"2.94","0.0015497941041573717","0.3401360544217687","0.7355072463768116","24","24","6","false","","Cluster 1","Clustered","11.509881422924902","Sc2","23.541666666666668","0","24","Human","0","0.9489473684210527","false","0","Sc2","1796","0.35669191919191917",""
"2.996","0.007033480556269483","0.33377837116154874","0.022222222222222223","10",,"5","false","","","Unclustered","2.0","gig","8.9","0","10","Human","0","0.9474736842105262","false","0","gig","2290","0.135",""
"3.46","0.0011650037751723924","0.28901734104046245","0.8095238095238095","21","21","6","false","","Cluster 1","Clustered","13.099415204678362","Lsp2","18.428571428571427","0","21",,"0","0.9352631578947368","false","0","Lsp2","1750","0.4849624060150376",""
"3.312","3.38331105863711E-4","0.30193236714975846","0.0","3",,"6","false","Cluster 3","","Unclustered","0.5","path","14.0","0","3","Human","0","0.9391578947368422","false","0","path","138","0.38235294117647056",""
"3.144","0.010070434276695508","0.31806615776081426","0.06666666666666667","6",,"6","false","Cluster 3","Cluster 8","Clustered","2.0","wit","8.166666666666666","0","6","Human","0","0.9435789473684211","false","0","wit","3392","0.21428571428571427","Male"
"3.412","4.5224921438482375E-4","0.29308323563892147","0.0","2",,"5","false","Cluster 3","","Unclustered","0.6666666666666666","fbl","13.0","0","2","Human","0","0.9365263157894738","false","0","fbl","352","0.5217391304347826",""
"2.708","0.023681482828142954","0.3692762186115214","0.20952380952380953","15","15","6","false","","Cluster 2","Clustered","2.6666666666666665","Dronc","13.6","0","15","Human","0","0.9550526315789474","false","0","Dronc","9742","0.13958333333333334","Male"
"3.512","0.003095509399527027","0.2847380410022779","0.8431372549019608","18","18","6","false","","Cluster 1","Clustered","13.588235294117647","CG34205","18.5","0","18",,"0","0.9338947368421052","false","0","CG34205","1690","0.578125",""
"3.516","0.002939086454133007","0.2844141069397042","0.16666666666666666","4",,"6","false","Cluster 3","","Unclustered","2.0","pros","10.0","0","4","Human","0","0.9337894736842106","false","0","pros","586","0.296875",""
"4.352","0.008","0.22977941176470587","0.0","2",,"7","false","Cluster 3","","Unclustered","0.6666666666666666","LUBEL","3.0","0","2","Human","0","0.9117894736842104","false","0","LUBEL","2800","0.5",""
"3.016","0.024159837195579608","0.33156498673740054","0.14102564102564102","13",,"6","false","","Cluster 7","Clustered","1.6071428571428572","HDAC1","10.692307692307692","0","13","Human","0","0.9469473684210526","false","0","HDAC1","9116","0.14842903575297942",""
"3.448","0.0014552027408992968","0.2900232018561485","0.6666666666666666","4","4","6","false","Cluster 3","Cluster 3","Clustered","3.0","inaD","8.25","0","4","Human","0","0.9355789473684211","false","0","inaD","636","0.375",""
"3.38","0.0","0.2958579881656805","1.0","2",,"6","false","Cluster 3","Cluster 8","Clustered","2.0","Sec10","17.5","0","2","Human","0","0.9373684210526315","false","0","Sec10","0","0.603448275862069",""
"4.36","0.0","0.2293577981651376","0.0","1",,"7","false","Cluster 3","","Unclustered","0.0","Ufl1","5.0","0","1","Human","0","0.911578947368421","false","0","Ufl1","0","0.0",""
"3.444","0.0017992070713251417","0.29036004645760743","0.0","3",,"5","false","Cluster 3","","Unclustered","0.5","Csp","10.333333333333334","0","3","Human","0","0.9356842105263157","false","0","Csp","522","0.358974358974359",""
"3.024","0.0025297822009397457","0.3306878306878307","0.6691176470588235","17","17","5","false","","Cluster 1","Clustered","10.637362637362637","CG15098","22.647058823529413","0","17",,"0","0.9467368421052631","false","0","CG15098","1728","0.3431372549019608",""
"4.108","6.147054146499418E-4","0.24342745861733206","0.8333333333333334","4","4","7","false","Cluster 3","Cluster 4","Clustered","2.7","VhaAC39-1","5.5","0","4","Human","0","0.9182105263157896","false","0","VhaAC39-1","616","0.4583333333333333",""
"3.444","1.7518160378116204E-5","0.29036004645760743","0.9047619047619048","7",,"6","false","Cluster 3","","Unclustered","6.0","bbc","25.142857142857142","0","7","Human","0","0.9356842105263157","false","0","bbc","24","0.6285714285714286",""
"3.224","0.006883090626507285","0.31017369727047145","0.8602941176470589","17","17","5","false","","Cluster 1","Clustered","14.0","Tsf1","19.470588235294116","0","17","Human","0","0.9414736842105262","false","0","Tsf1","3674","0.4528043775649795",""
"4.056","0.0","0.2465483234714004","0.0","1",,"7","false","Cluster 3","","Unclustered","0.0","CG5377","6.0","0","1","Human","0","0.9195789473684212","false","0","CG5377","0","0.0",""
"3.104","0.0027986693181934214","0.3221649484536082","0.5238095238095238","7","7","6","false","Cluster 3","Cluster 3","Clustered","4.0","svp","16.142857142857142","0","7","Human","0","0.9446315789473685","false","0","svp","1460","0.2646370023419204",""
"2.772","0.010022188998501269","0.36075036075036077","0.32727272727272727","11","11","5","false","Cluster 3","Cluster 2","Clustered","4.0","ap","15.818181818181818","0","11","Human","0","0.9533684210526316","false","0","ap","4144","0.18722943722943722","Female"
"3.632","0.0","0.2753303964757709","0.0","1",,"7","false","Cluster 3","","Unclustered","0.0","Edem2","16.0","0","1","Human","0","0.9307368421052632","false","0","Edem2","0","0.0",""
"2.644","0.013595689273197462","0.37821482602118","0.5612648221343873","23","23","5","false","","Cluster 1","Clustered","11.736263736263735","CCT6","23.0","0","23","Human","0","0.9567368421052632","false","0","CCT6","6124","0.2228788518362178",""
"3.36","0.011902130230451724","0.2976190476190476","0.7666666666666667","16","16","7","false","","Cluster 1","Clustered","14.0","Vajk2","18.6875","0","16",,"0","0.9378947368421052","false","0","Vajk2","5652","0.465625",""
"3.908","0.0","0.25588536335721596","0.0","1",,"6","false","Cluster 3","","Unclustered","0.0","CG8051","10.0","0","1","Human","0","0.9234736842105263","false","0","CG8051","0","0.0",""
"4.288","0.0","0.23320895522388058","0.0","1",,"7","false","Cluster 3","","Unclustered","0.0","GATAe","12.0","0","1","Human","0","0.9134736842105264","false","0","GATAe","0","0.0",""
"3.144","0.0011979255367644927","0.31806615776081426","0.0","4",,"6","false","Cluster 3","","Unclustered","0.4","CG1513","16.5","0","4","Human","0","0.9435789473684211","false","0","CG1513","580","0.2980769230769231","Male"
"2.796","0.025713764368099856","0.357653791130186","0.23636363636363636","11","11","5","false","","Cluster 2","Clustered","3.7333333333333334","Snr1","13.545454545454545","0","11","Human","0","0.9527368421052632","false","0","Snr1","7324","0.15508021390374332",""
"2.76","0.017608779951167296","0.3623188405797102","0.34285714285714286","15","15","6","false","","Cluster 3","Clustered","3.2727272727272725","hid","15.533333333333333","0","15",,"0","0.9536842105263158","false","0","hid","7978","0.17378277153558053",""
"2.82","0.017695664618169876","0.3546099290780142","0.27472527472527475","14","14","5","false","","Cluster 2","Clustered","2.577777777777778","rpr","15.285714285714286","0","14",,"0","0.9521052631578947","false","0","rpr","7060","0.1781512605042017",""
"3.204","0.0073323706233099865","0.3121098626716604","0.8169934640522876","18","18","5","false","","Cluster 1","Clustered","12.566666666666666","Argk1","19.333333333333332","0","18",,"0","0.942","false","0","Argk1","3740","0.41134751773049644","Female"
"3.296","0.0","0.3033980582524272","1.0","2",,"6","false","Cluster 3","","Unclustered","2.0","wgn","23.5","0","2",,"0","0.9395789473684211","false","0","wgn","0","0.6527777777777778",""
