"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","degree.layout","Eccentricity","IsSingleNode","Kmeans","MCODE_Cluster","MCODE_Node_Status","MCODE_Score","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Ortholog","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","X_Code"
"2.446327683615819","0.007485635425994116","0.40877598152424943","0.358974358974359","13","13","5","false","","Cluster 2","Clustered","5.0","Traf4","21.53846153846154","0","13","Human","0","0.9647237150337605","false","0","Traf4","1536","0.21756021756021757",""
"2.2033898305084745","0.021744251812352434","0.45384615384615384","0.22943722943722944","22","22","4","false","","Cluster 3","Clustered","3.076923076923077","CycE","19.681818181818183","0","22","Human","0","0.9706490285241834","false","0","CycE","4706","0.15461703650680028",""
"2.7062146892655368","0.01557765222533476","0.3695198329853862","0.08333333333333333","9","9","5","false","","Cluster 3","Clustered","3.0","Dcr-2","11.777777777777779","0","9","Human","0","0.9583850075788893","false","0","Dcr-2","2610","0.16583747927031509",""
"2.3954802259887007","0.008738648549260887","0.41745283018867924","0.24358974358974358","13","13","4","false","","Cluster 2","Clustered","3.7333333333333334","hop","17.923076923076923","0","13","Human","0","0.9659638969271049","false","0","hop","1728","0.1766945925361767",""
"2.305084745762712","0.010490137096806271","0.4338235294117647","0.25735294117647056","17","17","5","false","","Cluster 2","Clustered","3.4444444444444446","Dsor1","19.41176470588235","0","17","Human","0","0.9681686647374949","false","0","Dsor1","2604","0.16591251885369532",""
"2.7570621468926553","0.0026447873025028617","0.36270491803278687","0.6153846153846154","14","14","5","false","","Cluster 1","Clustered","8.590909090909092","Uch","15.928571428571429","0","14","Human","0","0.9571448256855449","false","0","Uch","580","0.2528344671201814",""
"3.0677966101694913","1.7361227313248794E-4","0.3259668508287293","0.0","2",,"5","false","Cluster 1","","Unclustered","0.6666666666666666","bnl","15.0","0","2","Human","0","0.9495659363373294","false","0","bnl","42","0.5185185185185185",""
"2.7570621468926553","0.01857542036283757","0.36270491803278687","0.14285714285714285","8",,"4","false","","","Unclustered","3.0","Su(var)205","12.25","0","8","Human","0","0.9571448256855449","false","0","Su(var)205","3152","0.2025862068965517",""
"2.5254237288135593","0.01520699529543985","0.3959731543624161","0.4852941176470588","17","17","5","false","","Cluster 1","Clustered","9.487179487179487","awd","14.588235294117647","0","17","Human","0","0.9627945431996694","false","0","awd","2290","0.1801470588235294",""
"2.598870056497175","0.005590727571689253","0.3847826086956522","0.25","8",,"4","false","","","Unclustered","1.8571428571428572","ph-p","18.375","0","8","Human","0","0.9610031693537274","false","0","ph-p","1122","0.23848684210526316",""
"2.457627118644068","0.0030725238258783503","0.4068965517241379","0.35555555555555557","10","10","4","false","Cluster 1","Cluster 3","Clustered","2.857142857142857","hh","21.3","0","10","Human","0","0.9644481190574618","false","0","hh","818","0.23152173913043478",""
"2.5875706214689265","0.011504579603969823","0.3864628820960699","0.3897058823529412","17","17","6","false","","Cluster 1","Clustered","8.836363636363636","TER94","15.294117647058824","0","17","Human","0","0.9612787653300262","false","0","TER94","2090","0.18809005083514888",""
"2.7005649717514126","0.025471100028399737","0.3702928870292887","0.1111111111111111","9","9","5","false","Cluster 1","Cluster 5|Cluster 4","Clustered","1.2","mys","10.555555555555555","0","9","Human","0","0.9585228055670387","false","0","mys","3804","0.1713747645951036",""
"2.542372881355932","4.964167650037752E-4","0.39333333333333337","0.6071428571428571","8","8","5","false","Cluster 1","Cluster 2","Clustered","5.0","upd3","23.75","0","8",,"0","0.9623811492352212","false","0","upd3","194","0.28273809523809523",""
"3.1129943502824857","0.0024982300320969012","0.32123411978221417","0.0","3",,"5","false","Cluster 1","","Unclustered","0.5","Map205","8.666666666666666","0","3",,"0","0.9484635524321345","false","0","Map205","268","0.3333333333333333",""
"3.2598870056497176","0.0","0.30675909878682844","0.0","1",,"6","false","Cluster 1","","Unclustered","0.0","Gadd45","20.0","0","1","Human","0","0.9448808047402508","false","0","Gadd45","0","0.0",""
"2.983050847457627","0.01422571381731657","0.3352272727272727","0.13333333333333333","6",,"5","false","","","Unclustered","1.6666666666666667","mir-184","7.333333333333333","0","6",,"0","0.9516329061595701","false","0","mir-184","2058","0.20098039215686275",""
"2.2655367231638417","0.024532236107105563","0.4413965087281796","0.3","20","20","5","false","","Cluster 2","Clustered","4.153846153846153","hep","19.45","0","20","Human","0","0.9691332506545405","false","0","hep","4440","0.1658119658119658",""
"2.152542372881356","0.038964760929949264","0.4645669291338583","0.245014245014245","27","27","4","false","","Cluster 3","Clustered","3.0588235294117645","arm","17.74074074074074","0","27","Human","0","0.9718892104175278","false","0","arm","6952","0.1393992417614465",""
"2.5819209039548023","0.004658441133430948","0.387308533916849","0.28205128205128205","13",,"5","false","","","Unclustered","3.0","Rheb","14.923076923076923","0","13","Human","0","0.9614165633181755","false","0","Rheb","1298","0.18653846153846154",""
"2.209039548022599","0.0165214032315358","0.4526854219948849","0.23157894736842105","20","20","4","false","","Cluster 2","Clustered","3.5454545454545454","H","19.45","0","20",,"0","0.970511230536034","false","0","H","3840","0.16033057851239668",""
"3.305084745762712","0.0","0.30256410256410254","1.0","2",,"6","false","Cluster 1","","Unclustered","2.0","Wbp2","11.5","0","2","Human","0","0.9437784208350558","false","0","Wbp2","0","0.575",""
"2.378531073446328","0.008326290179225227","0.4204275534441805","0.2573099415204678","19","19","5","false","","Cluster 2","Clustered","4.027777777777778","Pten","17.894736842105264","0","19","Human","0","0.966377290891553","false","0","Pten","2360","0.1771756122980719",""
"2.4858757062146895","0.008524425808384677","0.4022727272727272","0.21818181818181817","11","11","4","false","Cluster 1","Cluster 3","Clustered","2.4000000000000004","esg","17.09090909090909","0","11","Human","0","0.9637591291167148","false","0","esg","2048","0.19101123595505617",""
"2.830508474576271","0.00536615468108951","0.3532934131736527","0.28888888888888886","10","10","5","false","","Cluster 6","Clustered","2.142857142857143","Act57B","12.6","0","10","Human","0","0.9553534518396032","false","0","Act57B","1036","0.21",""
"2.1977401129943503","0.04305318028385604","0.455012853470437","0.17666666666666667","25","25","5","false","","Cluster 2","Clustered","4.533333333333333","Diap1","16.12","0","25","Human","0","0.9707868265123328","false","0","Diap1","7834","0.12935483870967743",""
"3.977401129943503","0.0","0.25142045454545453","0.0","1",,"6","false","Cluster 1","","Unclustered","0.0","Cont","6.0","0","1","Human","0","0.9273804602452804","false","0","Cont","0","0.0",""
"2.7966101694915255","7.976250098628105E-4","0.35757575757575755","0.8333333333333334","13","13","5","false","Cluster 1","Cluster 1","Clustered","9.487179487179487","cib","15.384615384615385","0","13","Human","0","0.9561802397684994","false","0","cib","260","0.2699055330634278",""
"3.694915254237288","0.0","0.2706422018348624","0.0","1",,"6","false","Cluster 1","","Unclustered","0.0","tnc","9.0","0","1",,"0","0.9342703596527491","false","0","tnc","0","0.0",""
"4.711864406779661","0.0","0.21223021582733814","0.0","1",,"6","false","Cluster 1","","Unclustered","0.0","Archease","2.0","0","1","Human","0","0.909466721785862","false","0","Archease","0","0.0",""
"2.2768361581920904","0.013180139422425458","0.4392059553349876","0.319047619047619","21","21","5","false","","Cluster 6","Clustered","2.3856209150326797","scrib","19.428571428571427","0","21","Human","0","0.9688576546782417","false","0","scrib","3414","0.17193426042983564","Male"
"2.785310734463277","9.74242154275107E-4","0.359026369168357","0.1","5","5","5","false","Cluster 1","Cluster 6","Clustered","2.0","Mmp1","16.8","0","5","Human","0","0.9564558357447981","false","0","Mmp1","220","0.29454545454545455",""
"2.1807909604519775","0.032471110483480684","0.4585492227979274","0.22529644268774704","23","23","4","false","","Cluster 2","Clustered","5.333333333333333","brm","18.52173913043478","0","23","Human","0","0.971200220476781","false","0","brm","6072","0.14747826086956523","Female"
"2.5084745762711864","0.013992698270112574","0.39864864864864863","0.15151515151515152","12","12","4","false","Cluster 1","Cluster 6","Clustered","2.1999999999999997","Sox21a","16.916666666666668","0","12","Human","0","0.9632079371641175","false","0","Sox21a","3220","0.19476744186046513",""
"2.3389830508474576","0.02280760212688257","0.427536231884058","0.3157894736842105","20","20","5","false","","Cluster 1","Clustered","8.836363636363636","chic","16.95","0","20","Human","0","0.9673418768085985","false","0","chic","3846","0.1513392857142857",""
"2.751412429378531","0.020482042020159134","0.36344969199178645","0.23809523809523808","7","7","5","false","","Cluster 3","Clustered","3.0","imd","13.428571428571429","0","7",,"0","0.9572826236736943","false","0","imd","3546","0.1953781512605042",""
"2.3954802259887007","0.01589101874391196","0.41745283018867924","0.38011695906432746","19","19","5","false","Cluster 1","Cluster 1","Seed","9.696969696969697","Akap200","16.894736842105264","0","19",,"0","0.9659638969271049","false","0","Akap200","3462","0.167274622199062","Female"
"2.610169491525424","0.007372156274029151","0.3831168831168831","0.2","10","10","4","false","","Cluster 3","Clustered","3.0","amos","14.3","0","10","Human","0","0.9607275733774286","false","0","amos","1688","0.20285714285714285","Female"
"2.593220338983051","0.0012116815975149124","0.3856209150326797","0.32142857142857145","8","8","5","false","Cluster 1","Cluster 2","Clustered","4.0","trbl","20.625","0","8","Human","0","0.9611409673418768","false","0","trbl","338","0.25625",""
"3.406779661016949","0.0014698100163295488","0.2935323383084577","0.16666666666666666","4","4","6","false","Cluster 1","Cluster 5|Cluster 4","Seed","2.0","Itgbn","5.5","0","4","Human","0","0.9412980570483671","false","0","Itgbn","112","0.29411764705882354",""
"2.4858757062146895","0.016713890627783754","0.4022727272727272","0.21978021978021978","14","14","4","false","","Cluster 6","Clustered","2.1333333333333333","Tctp","15.357142857142858","0","14","Human","0","0.9637591291167148","false","0","Tctp","3166","0.17691029900332225",""
"3.0112994350282487","0.0","0.3320825515947467","0.0","1",,"5","false","Cluster 1","","Unclustered","0.0","Burs","38.0","0","1",,"0","0.9509439162188232","false","0","Burs","0","0.0",""
"3.0508474576271185","6.932039750783404E-5","0.3277777777777778","0.3333333333333333","3",,"5","false","Cluster 1","","Unclustered","2.0","Ipk2","14.333333333333334","0","3","Human","0","0.9499793303017775","false","0","Ipk2","22","0.45161290322580644",""
"2.4915254237288136","0.020537971844791385","0.4013605442176871","0.2727272727272727","12","12","4","false","","Cluster 2","Clustered","3.466666666666667","da","16.166666666666668","0","12","Human","0","0.9636213311285654","false","0","da","3584","0.17673992673992675",""
"2.6045197740112993","0.020078517777028307","0.3839479392624729","0.09523809523809523","7",,"5","false","Cluster 1","","Unclustered","1.6666666666666667","CG10916","16.714285714285715","0","7","Human","0","0.960865371365578","false","0","CG10916","3188","0.21523809523809523",""
"2.3954802259887007","0.015971944199064475","0.41745283018867924","0.09090909090909091","11","11","5","false","","Cluster 3","Clustered","3.0","TBPH","16.09090909090909","0","11","Human","0","0.9659638969271049","false","0","TBPH","2630","0.15240641711229946",""
"2.4180790960451977","0.016248379790030656","0.4135514018691589","0.32051282051282054","13","13","4","false","","Cluster 2","Clustered","4.523809523809524","pnt","20.615384615384617","0","13","Human","0","0.9654127049745074","false","0","pnt","2844","0.20745920745920746",""
"2.8361581920903953","0.011602863325509829","0.35258964143426297","0.047619047619047616","7","7","5","false","Cluster 1","Cluster 6","Clustered","2.0","GluRIIA","9.428571428571429","0","7","Human","0","0.9552156538514538","false","0","GluRIIA","1834","0.18154761904761904",""
"2.327683615819209","0.019668244569733827","0.4296116504854369","0.2046783625730994","19","19","4","false","Cluster 1","Cluster 2","Clustered","3.4444444444444446","dlg1","16.473684210526315","0","19","Human","0","0.9676174727848973","false","0","dlg1","4260","0.1529758976881456",""
"3.3333333333333335","0.0","0.3","1.0","2","2","6","false","Cluster 1","Cluster 6","Clustered","2.0","LRR","14.0","0","2","Human","0","0.9430894308943089","false","0","LRR","0","0.7368421052631579","Female"
"2.7005649717514126","0.007231529185023892","0.3702928870292887","0.17857142857142858","8","8","5","false","Cluster 1","Cluster 3","Clustered","3.0","mbl","12.625","0","8","Human","0","0.9585228055670387","false","0","mbl","1158","0.18846153846153846",""
"3.3220338983050848","0.0","0.3010204081632653","0.0","1",,"6","false","Cluster 1","","Unclustered","0.0","Top3beta","16.0","0","1","Human","0","0.9433650268706076","false","0","Top3beta","0","0.0",""
"2.7796610169491527","0.004707995808647359","0.3597560975609756","0.19047619047619047","7","7","4","false","","Cluster 3","Clustered","3.0","grh","14.714285714285714","0","7","Human","0","0.9565936337329474","false","0","grh","830","0.2695417789757412",""
"2.1638418079096047","0.03819011768912726","0.4621409921671018","0.2","26","26","4","false","","Cluster 2","Clustered","3.5454545454545454","foxo","16.96153846153846","0","26","Human","0","0.9716136144412292","false","0","foxo","8118","0.1332525741974561","Female"
"2.8135593220338984","5.578195934125028E-4","0.35542168674698793","0.2","6",,"5","false","Cluster 1","","Unclustered","1.0666666666666667","RhoGAP18B","16.666666666666668","0","6","Human","0","0.9557668458040514","false","0","RhoGAP18B","162","0.275",""
"2.830508474576271","3.468399923569582E-4","0.3532934131736527","0.4","5",,"5","false","Cluster 1","","Unclustered","1.2","Myo31DF","18.6","0","5","Human","0","0.9553534518396032","false","0","Myo31DF","102","0.33214285714285713",""
"3.401129943502825","0.0","0.29401993355481726","0.0","1",,"5","false","Cluster 1","","Unclustered","0.0","Snmp1","18.0","0","1","Human","0","0.9414358550365165","false","0","Snmp1","0","0.0",""
"3.152542372881356","4.7037932160331314E-4","0.3172043010752688","0.1","5",,"5","false","Cluster 1","","Unclustered","2.0","Ets65A","9.4","0","5","Human","0","0.9474989665150889","false","0","Ets65A","104","0.3142857142857143",""
"3.1864406779661016","0.0","0.31382978723404253","1.0","2",,"5","false","Cluster 1","","Unclustered","2.0","Xrp1","24.5","0","2",,"0","0.9466721785861926","false","0","Xrp1","0","0.8448275862068966",""
"3.4124293785310735","0.0","0.29304635761589404","0.0","1",,"5","false","Cluster 1","","Unclustered","0.0","Kah","13.0","0","1","Human","0","0.9411602590602177","false","0","Kah","0","0.0",""
"2.977401129943503","5.909473601368291E-4","0.3358633776091081","0.6","5",,"5","false","Cluster 1","","Unclustered","4.0","CG3008","15.8","0","5","Human","0","0.9517707041477195","false","0","CG3008","186","0.39",""
"2.2711864406779663","0.011412267488607852","0.44029850746268656","0.27705627705627706","22","22","5","false","","Cluster 3","Clustered","2.426470588235294","Rho1","18.181818181818183","0","22","Human","0","0.9689954526663911","false","0","Rho1","2948","0.15810276679841898",""
"2.446327683615819","0.017788274410679223","0.40877598152424943","0.08974358974358974","13",,"5","false","","","Unclustered","0.8333333333333334","pbl","14.692307692307692","0","13","Human","0","0.9647237150337605","false","0","pbl","2850","0.15220949263502456",""
"2.169491525423729","0.018753546088943387","0.4609375","0.322463768115942","24","24","4","false","","Cluster 3","Clustered","3.031578947368421","dsh","19.833333333333332","0","24","Human","0","0.9714758164530798","false","0","dsh","4346","0.15707671957671956",""
"2.480225988700565","0.0036168095448230386","0.40318906605922555","0.24444444444444444","10",,"5","false","","","Unclustered","1.8214285714285712","Pi3K21B","18.5","0","10","Human","0","0.9638969271048642","false","0","Pi3K21B","788","0.2010989010989011",""
"2.1807909604519775","0.02186438955791874","0.4585492227979274","0.23692307692307693","26","26","5","false","Cluster 1","Cluster 2","Clustered","4.769230769230769","msn","19.307692307692307","0","26","Human","0","0.971200220476781","false","0","msn","5308","0.15446153846153846",""
"3.2824858757062145","0.0","0.30464716006884685","1.0","3","3","6","false","Cluster 1","Cluster 6","Seed","3.0","Swip-1","12.666666666666666","0","3","Human","0","0.9443296127876533","false","0","Swip-1","0","0.5507246376811594",""
"3.0395480225988702","1.0960127896114292E-4","0.32899628252788105","0.0","2",,"5","false","Cluster 1","","Unclustered","0.6666666666666666","MAPk-Ak2","17.0","0","2","Human","0","0.9502549262780763","false","0","MAPk-Ak2","38","0.5161290322580645",""
"3.096045197740113","0.0018313771758883344","0.32299270072992703","0.3333333333333333","3",,"6","false","Cluster 1","","Unclustered","2.0","drpr","12.333333333333334","0","3","Human","0","0.9488769463965827","false","0","drpr","296","0.41379310344827586",""
"2.3728813559322033","0.007003662131602329","0.42142857142857143","0.23076923076923078","13","13","5","false","Cluster 1","Cluster 4|Cluster 5","Clustered","1.5333333333333332","InR","19.615384615384617","0","13","Human","0","0.9665150888797024","false","0","InR","1726","0.18162393162393162",""
"2.209039548022599","0.01868996606760095","0.4526854219948849","0.25","24","24","4","false","","Cluster 2","Clustered","4.272727272727273","Rac1","18.541666666666668","0","24","Human","0","0.970511230536034","false","0","Rac1","4422","0.15416666666666667",""
"2.9491525423728815","1.5998371739588737E-4","0.3390804597701149","0.0","2",,"5","false","Cluster 1","","Unclustered","0.6666666666666666","cv-2","19.5","0","2","Human","0","0.9524596940884664","false","0","cv-2","68","0.5606060606060606","Female"
"2.3502824858757063","0.020755259330316383","0.4254807692307692","0.175","16","16","5","false","","Cluster 3","Clustered","2.4444444444444446","yki","18.375","0","16","Human","0","0.9670662808322997","false","0","yki","4458","0.16898148148148148",""
"2.3446327683615817","0.01191208070471766","0.42650602409638555","0.26900584795321636","19","19","5","false","","Cluster 3","Clustered","2.8205128205128203","upd1","18.210526315789473","0","19",,"0","0.9672040788204491","false","0","upd1","2478","0.1785345717234262",""
"2.9604519774011298","1.785313962702252E-4","0.33778625954198477","0.3333333333333333","3",,"5","false","Cluster 1","","Unclustered","2.0","Fas3","20.0","0","3","Human","0","0.9521840981121676","false","0","Fas3","44","0.44696969696969696","Male"
"2.983050847457627","0.012198690923057327","0.3352272727272727","0.2","5",,"5","false","","","Unclustered","1.6666666666666667","CG15435","11.2","0","5",,"0","0.9516329061595701","false","0","CG15435","2020","0.2634146341463415",""
"3.367231638418079","5.768214550957232E-4","0.29697986577181207","0.0","2",,"5","false","Cluster 1","","Unclustered","0.6666666666666666","CalpB","8.0","0","2","Human","0","0.9422626429654127","false","0","CalpB","104","0.5384615384615384",""
"3.943502824858757","0.0","0.25358166189111747","0.0","1",,"6","false","Cluster 1","","Unclustered","0.0","Ostgamma","6.0","0","1","Human","0","0.9282072481741768","false","0","Ostgamma","0","0.0",""
"2.5875706214689265","0.00537977855212522","0.3864628820960699","0.21212121212121213","12","12","5","false","Cluster 1","Cluster 2","Clustered","4.0","sqh","15.5","0","12","Human","0","0.9612787653300262","false","0","sqh","1058","0.18699186991869918",""
"3.7175141242937855","0.0","0.26899696048632216","0.0","1",,"6","false","Cluster 1","","Unclustered","0.0","CG10912","9.0","0","1",,"0","0.9337191677001516","false","0","CG10912","0","0.0",""
"2.7966101694915255","7.976250098628105E-4","0.35757575757575755","0.8333333333333334","13","13","5","false","Cluster 1","Cluster 1","Clustered","9.487179487179487","CG10638","15.384615384615385","0","13","Human","0","0.9561802397684994","false","0","CG10638","260","0.2699055330634278",""
"2.2824858757062145","0.027517230129140365","0.4381188118811882","0.14619883040935672","19",,"5","false","","","Unclustered","0.95","cindr","16.105263157894736","0","19","Human","0","0.9687198566900923","false","0","cindr","4878","0.14035087719298245",""
"3.4858757062146895","0.0","0.28687196110210694","0.0","1",,"5","false","Cluster 1","","Unclustered","0.0","tx","12.0","0","1","Human","0","0.9393688852142758","false","0","tx","0","0.0",""
"2.7231638418079096","0.019317205149909627","0.36721991701244816","0.16666666666666666","9",,"5","false","","","Unclustered","3.0","osk","10.777777777777779","0","9",,"0","0.9579716136144412","false","0","osk","3178","0.17592592592592593",""
"2.367231638418079","0.03503816566890837","0.4224343675417661","0.17786561264822134","23","23","4","false","Cluster 1","Cluster 6","Clustered","1.934065934065934","abd-A","11.782608695652174","0","23","Human","0","0.9666528868678518","false","0","abd-A","7162","0.11739130434782609",""
"3.5141242937853105","0.0","0.2845659163987138","0.0","1",,"6","false","Cluster 1","","Unclustered","0.0","moody","11.0","0","1","Human","0","0.9386798952735291","false","0","moody","0","0.0",""
"2.519774011299435","0.016043244756541675","0.3968609865470852","0.16363636363636364","11","11","5","false","","Cluster 3","Clustered","2.4000000000000004","drk","16.363636363636363","0","11","Human","0","0.9629323411878187","false","0","drk","2688","0.1927710843373494",""
"2.2711864406779663","0.016682053946725662","0.44029850746268656","0.2554112554112554","22","22","5","false","","Cluster 2","Seed","5.571428571428571","shg","18.363636363636363","0","22",,"0","0.9689954526663911","false","0","shg","3810","0.16251005631536605",""
"3.610169491525424","0.0","0.27699530516431925","1.0","3","3","6","false","Cluster 1","Cluster 3","Clustered","3.0","pirk","6.0","0","3",,"0","0.9363373294749896","false","0","pirk","0","0.6",""
"2.327683615819209","0.02256039242580779","0.4296116504854369","0.10833333333333334","16","16","5","false","","Cluster 6","Clustered","2.1999999999999997","Fmr1","15.875","0","16","Human","0","0.9676174727848973","false","0","Fmr1","3984","0.14132882882882883",""
"2.3220338983050848","0.008110998414313782","0.4306569343065693","0.35294117647058826","18","18","4","false","","Cluster 2","Clustered","4.076923076923077","egr","21.77777777777778","0","18","Human","0","0.9677552707730467","false","0","egr","2396","0.1939484126984127",""
"2.9491525423728815","0.03420721364254894","0.3390804597701149","0.06666666666666667","6",,"5","false","","","Unclustered","2.0","CG3164","7.5","0","6","Human","0","0.9524596940884664","false","0","CG3164","4670","0.18468468468468469",""
"2.553672316384181","0.006945559954126565","0.3915929203539823","0.18681318681318682","14","14","5","false","","Cluster 4|Cluster 5","Clustered","1.6666666666666667","Pdk1","13.714285714285714","0","14","Human","0","0.9621055532589224","false","0","Pdk1","1468","0.16241496598639457",""
"2.2033898305084745","0.023082243737125138","0.45384615384615384","0.26461538461538464","26","26","5","false","","Cluster 2","Clustered","4.846153846153846","bsk","19.192307692307693","0","26","Human","0","0.9706490285241834","false","0","bsk","5172","0.15668348045397226",""
"2.3728813559322033","0.008159393776435037","0.42142857142857143","0.2647058823529412","17","17","5","false","Cluster 1","Cluster 3","Clustered","3.1818181818181817","Pi3K92E","16.529411764705884","0","17","Human","0","0.9665150888797024","false","0","Pi3K92E","2200","0.1599086236436322",""
"2.4858757062146895","0.005395720126227686","0.4022727272727272","0.24242424242424243","12",,"5","false","","","Unclustered","1.5333333333333332","S6kII","17.0","0","12","Human","0","0.9637591291167148","false","0","S6kII","1190","0.18189964157706093",""
"2.7796610169491527","0.008022862832834425","0.3597560975609756","0.14285714285714285","7",,"6","false","","","Unclustered","0.8571428571428571","stau","11.285714285714286","0","7","Human","0","0.9565936337329474","false","0","stau","1090","0.18266978922716628",""
"2.0451977401129944","0.07362940849202633","0.4889502762430939","0.18414634146341463","41","41","5","false","","Cluster 3","Clustered","2.42","Ras85D","16.804878048780488","0","41","Human","0","0.9745073721923659","false","0","Ras85D","14586","0.12356527977044476",""
"2.406779661016949","0.004193447336895834","0.41549295774647893","0.42857142857142855","14","14","4","false","","Cluster 2","Clustered","4.800000000000001","dome","18.785714285714285","0","14",,"0","0.9656883009508062","false","0","dome","1104","0.19169096209912537",""
